"SuperClass","Class","Order","Family","Genus.species","SpecCode","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","MBl","RMn","RMx","TLl","FHa","EHl","LHa","WLa","PCr","REp","EGt"
"Osteichthyes","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus_intermedius",12985,11.9607843137255,0.333333333333333,0.411764705882353,0.745098039215686,4.90400937585538,0.666666666666667,0.695949092037871,0.0847135299341415,1.43478260869565,20.2999992370605,5.81767214860472,382.417005840191,3.40000009536743,"3","1","1","1","4","5","3"
"Osteichthyes","Teleostei","Beloniformes","Adrianichthyidae","Oryzias_sinensis",52632,4.57657657657658,0.369369369369369,0.593220338983051,0.693693693693694,0.566466948036217,0.531531531531532,0.80220589983123,0.149716225156908,2.02222222222222,3.09999990463257,14.6272936560701,2858.93271297184,2.73000001907349,"2","0","1","1","4","4","3"
"Osteichthyes","Teleostei","Cyprinodontiformes","Poeciliidae","Gambusia_affinis",3215,4.4,0.3375,0.481481481481481,0.6375,0.498626371030972,0.675,0.4125,0.0995940235395347,1.03571428571429,5.09999990463257,8.19933598129255,1044.06098676763,3.0699999332428,"2","1","1","1","5","5","3"
"Osteichthyes","Teleostei","Synbranchiformes","Synbranchidae","Monopterus_albus",4663,16.1449275362319,0.347826086956522,0.388888888888889,0.463768115942029,0.848018751248542,0.521739130434783,0,0,0,100,11.0039160892873,1973.72689260655,2.88000011444092,"3","1","1","3","4","4","3"
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Sinobdella_sinensis",52400,8.46341463414634,0.317073170731707,0.285714285714286,0.146341463414634,0.644600809867341,0.426829268292683,0.417658794002188,0.0355608927046434,0,21.1000003814697,6.30668696693383,496.8665784015,3.27999997138977,"3","0","1","3","1","2","3"
"Osteichthyes","Teleostei","Synbranchiformes","Mastacembelidae","Mastacembelus_armatus",10140,10.2,0.246153846153846,0.384615384615385,0.338461538461538,1.43704166863611,0.4,0.153846153846154,0.0624987914181014,0,90,13.2487605916607,2574.82072950639,2.77999997138977,"3","1","1","3","1","2","3"
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_roulei",55428,5.19101123595506,0.426966292134831,0.254901960784314,0.584269662921348,0.467720017328493,0.573033707865168,0.325842696629214,0.152946240925797,1.0952380952381,20,6.21655441206995,73.4604016997017,3.70000004768372,"3","0","1","1","1","3","1"
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_chuatsi",28054,3.2,0.381818181818182,0.325581395348837,0.387878787878788,0.500945563454373,0.521212121212121,0.266666666666667,0.130613179163384,1.56060606060606,70,6.14516892736184,33.1746210468609,4.44999980926514,"3","0","1","1","1","3","1"
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_knerii",55170,2.91715976331361,0.325443786982249,0.364864864864865,0.218934911242604,0.363862486968547,0.437869822485207,0.313609467455621,0.201312710357801,1.85294117647059,35.5,5.83331359322189,57.948372758009,3.92000007629395,"3","1","1","1","1","2","1"
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_scherzeri",55171,3.4792899408284,0.514792899408284,0.235294117647059,0.544378698224852,0.409541148513832,0.603550295857988,0.372781065088757,0.163203290375964,1.47887323943662,37.4000015258789,5.90226672848008,59.0451161108437,3.94000005722046,"3","1","1","1","1","3","1"
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_obscura",52749,3.86092715231788,0.503311258278146,0.164835164835165,0.509933774834437,0.412929543473757,0.602649006622517,0.470198675496689,0.160915343161175,1.57575757575758,13.1700000762939,5.74835303171301,56.8799225485038,3.96000003814697,"3","0","1","1","1","2","1"
"Osteichthyes","Teleostei","Centrarchiformes","Sinipercidae","Siniperca_undulata",55172,3.3,0.35,0.300970873786408,0.327777777777778,0.746121400265665,0.572222222222222,0.25,0.185925974705396,1.34722222222222,15,7.12923364135274,78.0188559715687,3.65000009536743,"3","0","1","1","1","2","1"
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_potamophilus",59098,4.85384615384615,0.569230769230769,0.247191011235955,0.392307692307692,0.574024259525607,0.684615384615385,0.392307692307692,0.266630539804178,0.805194805194805,15.1999998092651,7.88124692985041,149.472781997993,3.22000002861023,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Odontobutis_sinensis",61585,4.2824427480916,0.351145038167939,0.267605633802817,0.343511450381679,0.378451516691392,0.541984732824427,0.267175572519084,0.261546593300347,1.16666666666667,18.1000003814697,7.88124692985041,149.472781997993,3.23000001907349,"3","0","2","3","4","2","3"
"Osteichthyes","Teleostei","Gobiiformes","Odontobutidae","Micropercops_cinctus",4695,3.96153846153846,0.507692307692308,0.277777777777778,0.407692307692308,0.302254900194121,0.692307692307692,0.323076923076923,0.22949616340749,1.73529411764706,8,9.83882239297166,320.00661494294,2.95000004768372,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_similis",23114,5.58947368421053,0.757894736842105,0.269662921348315,0.8,0.35761416770426,0.936842105263158,0.189473684210526,0.234007149785447,1.23728813559322,10,8.09008824909254,125.944936916809,3.3199999332428,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_cliffordpopei",60226,4.97368421052632,0.782894736842105,0.157142857142857,0.973684210526316,0.395123333883981,0.921052631578947,0.717105263157895,0.261958200950799,2.80263157894737,14.5,7.8606152018757,112.169124857551,3.39000010490417,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_wuyiensis",64013,4.83529411764706,0.517647058823529,0.225806451612903,0.317647058823529,0.794262725951298,0.729411764705882,0.317647058823529,0.238641359323392,1.26829268292683,4.15999984741211,8.36031641427351,166.790149576843,3.1800000667572,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_davidi",54774,6.27631578947368,0.592105263157895,0.365079365079365,0.815789473684211,0.495888868311533,0.828947368421053,0.184210526315789,0.197832929867313,1.1,5.40000009536743,8.25390000419644,146.427735207108,3.24000000953674,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Rhinogobius_niger",NA,5.72839506172839,0.617283950617284,0.314285714285714,0.654320987654321,0.545856376415509,0.864197530864197,0.333333333333333,0.2026320564404,1.72727272727273,9.08119055073655,8.02369130664665,147.317448750412,3.27949491194378,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Gobiiformes","Gobiidae","Mugilogobius_myxodermus",55202,4.77586206896552,0.28448275862069,0.311475409836066,0.413793103448276,0.544943283232612,0.525862068965517,0.241379310344828,0.181261952500118,1.20454545454545,4.90000009536743,8.32055875772864,128.183871990895,3.36999988555908,"3","0","2","3","4","3","3"
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_ocellatus",4795,2.64848484848485,0.4,0.368421052631579,0.551515151515152,0.283234190464709,0.575757575757576,0.381818181818182,0.270177979737216,1.6125,8.60000038146973,8.12284037112556,112.169124857551,3.44000005722046,"3","0","1","1","4","3","1"
"Osteichthyes","Teleostei","Anabantiformes","Osphronemidae","Macropodus_opercularis",4777,2.92982456140351,0.233918128654971,0.464788732394366,0.707602339181287,0.402826750593665,0.415204678362573,0.333333333333333,0.158930373152849,1.375,6.69999980926514,6.90793975794922,67.1891152910897,3.77999997138977,"3","1","1","1","4","3","1"
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_orientalis",5143,5.26415094339623,0.254716981132075,0.471698113207547,0.528301886792453,0.548469503915042,0.5,0.377358490566038,0.129256078281412,1.94,33,6.02457471905279,63.8084559383124,3.82999992370605,"3","1","1","3","5","3","1"
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_maculata",8701,5.30508474576271,0.322033898305085,0.403508771929825,0.432203389830508,1.08275607889189,0.483050847457627,0.296610169491525,0.13918863201784,1.82352941176471,20,6.92764199010571,77.0644719092502,3.66000008583069,"3","0","1","3","4","4","1"
"Osteichthyes","Teleostei","Anabantiformes","Channidae","Channa_asiatica",7756,5.95789473684211,0.294736842105263,0.457627118644068,0.284210526315789,1.03111601181391,0.621052631578947,0.305263157894737,0.173657925974544,1.89473684210526,23.5,6.65444105576497,70.1784086023141,3.74000000953674,"3","0","1","3","4","4","1"
"Osteichthyes","Teleostei","Pleuronectiformes","Cynoglossidae","Cynoglossus_cynoglossus",5456,3.19179670897711,0.228334714378648,0.0630786070759355,0.468717863197977,0.734609033942021,0.53106030063929,0,0,2.39652580645161,20,6.80617178526294,214.125094698585,3.5,"2","1","3","3","1","3","3"
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_obscurus",24264,2.78350515463918,0.38659793814433,0.150442477876106,0.639175257731959,0.182438302018481,0.582474226804124,0.608247422680412,0.114185851921985,1.94,40,5.97407059342501,418.042121991095,3.39000010490417,"2","1","3","2","1","5","2"
"Osteichthyes","Teleostei","Tetraodontiformes","Tetraodontidae","Takifugu_ocellatus",55081,3.82781456953642,0.602649006622517,0.25,0.370860927152318,0.178312155999088,0.874172185430464,0.47682119205298,0.141361233327443,1.29166666666667,17.6000003814697,6.74368327687781,607.352211984254,3.25999999046326,"2","1","3","2","1","5","2"
