"Basin","Species","Delta_FRic","Delta_FEve","Delta_FDiv","Delta_FRed"
"2","Tachysurus_ussuriensi",4.83524576386747e-09,-0.0005735903554977,-0.000172599162473697,0.0702929597808879
"2","Tachysurus_aff.Truncatus",2.36327544665249e-05,-0.000396411908021255,-0.000213639230884355,0.0423210326591956
"2","Tachysurus_argentivittatus",4.319524994635e-05,0.000561528097720643,-0.000672401647029974,0.0252194147974087
"2","Tachysurus_ondan",2.00477287520833e-06,-0.000424694385035063,-0.000505869493443223,0.0539625523835614
"2","Hemibagrus_macropterus",1.97108975340214e-05,0.000350437713117824,0.000401280087358624,0.0308565971932939
"2","Glyptothorax_sinensis",4.42595493428705e-05,0.000216329392642101,-0.00286228675094591,-0.0330992940494195
"2","Liobagrus_anguillicauda",1.44442242402305e-05,0.000463629227486495,0.000775814253675344,-0.0127099246100961
"2","Liobagrus_aequilabris",2.92408760927537e-05,0.000364442585944147,-0.000468062043068485,-0.0270402496820719
"2","Silurus_asotus",3.60124014760466e-06,-0.000490093523671298,-0.00156401237646375,0.167095690699337
"2","Silurus_meridionalis",6.79235693083197e-06,2.46139124154832e-06,-0.000432924902977416,0.0554190444947888
"2","Clarias_fuscus",2.75089492285065e-05,0.000653146986685393,0.000380451580586527,-0.0059795625157264
"2","Neosalanx_jordani",3.2109812816136e-05,0.000670036756475756,0.00192074556204391,-0.0317200927362595
"2","Neosalanx_tangkahkeii",1.32674417580454e-05,0.00180922011191254,0.000383813942056888,-0.0329296359978137
"2","Hyporhamphus_intermedius",0.000102003690240385,0.000448359653122232,0.0028329095499503,-0.0638670153380527
"2","Oryzias_sinensis",3.01193639020627e-05,-5.93884098210595e-05,0.000469294511250551,0.0115535818976245
"2","Gambusia_affinis",6.92400649444187e-05,0.000980552444819205,0.00172754168503719,-0.0530431109708971
"2","Monopterus_albus",8.55757064486415e-05,0.00034602570008152,0.00127335518928584,-0.0560654387063924
"2","Sinobdella_sinensis",8.1279390633673e-07,-0.000662098820079116,-0.00137644432738238,0.234228146963876
"2","Mastacembelus_armatus",4.63264169531517e-05,0.000631658556237369,0.000866914344132885,-0.00449184301591998
"2","Siniperca_roulei",2.29219733392364e-07,5.17777434683175e-05,0.00129605078912609,-0.0201562832613007
"2","Siniperca_chuatsi",2.14430061744252e-05,5.88932191517011e-05,0.00138877741895926,-0.0285681042815575
"2","Siniperca_knerii",3.07717585278718e-05,0.000301479957790673,0.00168360559815806,-0.0435626832650868
"2","Siniperca_scherzeri",5.31715980350731e-05,0.000360427596345525,0.00197942766336445,-0.0462395701076979
"2","Siniperca_obscura",2.1367023740993e-05,8.13691624233503e-05,0.000806964207507588,-0.0275966960494038
"2","Siniperca_undulata",4.1416970162186e-06,0.000169526424642408,0.000819072273514965,-0.0141198944438532
"2","Odontobutis_potamophilus",8.09122027974696e-07,-0.000618684301217309,0.000129095345601571,0.18265271644557
"2","Odontobutis_sinensis",5.9259027030857e-08,-0.000765590389973259,-0.00112239793091917,0.248297704696716
"2","Micropercops_cinctus",6.26400635424335e-08,-0.000767977039534573,-0.000525704087430023,0.227816087519479
"2","Rhinogobius_similis",1.58803285873305e-06,-0.000310418064930484,0.000970141150162807,0.0943966956821729
"2","Rhinogobius_cliffordpopei",2.5955053931971e-05,5.10179814841583e-05,-0.000577601116851567,0.0377351354271411
"2","Mugilogobius_myxodermus",4.1786702864581e-07,-0.000683107218407475,-0.00163684837153621,0.236493136463386
"2","Macropodus_ocellatus",0.000107577310752103,0.000217243812960288,-0.00143226111944283,-0.0635876120435217
"2","Macropodus_opercularis",0.000136080321070244,-0.000667862798848506,0.00261088346779481,-0.0686250222427898
"2","Channa_orientalis",0.000133241777320235,-0.000456212877264328,0.00242484249195962,-0.0685443516850643
"2","Channa_maculata",1.01748112964295e-05,0.000700712340496179,0.00139804966092039,-0.0445491529262245
"2","Channa_asiatica",1.58695310836322e-05,0.000430543296419783,0.00094996419719906,-0.0436355057516504
"2","Cynoglossus_cynoglossus",6.50969137189478e-05,0.00126336277448047,0.000209739186350477,-0.055515025910454
"2","Takifugu_obscurus",3.06801433449774e-05,0.00148804199570385,0.000577552449172458,-0.0475452593023782
"2","Takifugu_ocellatus",4.89828937047742e-05,0.00116606932549829,0.00062247430621043,-0.0535516340044282
"3","Coilia_nasus",6.19532768678078e-05,0.00038625479519766,0.00222385556906701,-0.0281250185570503
"3","Coilia_brachygnathus",3.04421983560713e-05,0.000984453135446484,-0.000109203008486825,-0.0297040690047528
"3","Parabotia_fasciatus",8.33067764627545e-05,0.000755321623735705,0.00193361732545827,-0.0484522861179713
"3","Cobitis_sinensis",1.94850951923719e-05,-0.000440918284361547,-0.000739292442446526,0.114927155998918
"3","Cobitis_macrostigma",5.98784474618704e-05,0.000452532632878255,-0.00132938167801988,0.0177715160046699
"3","Misgurnus_anguillicaudatus",2.53275989948387e-06,-0.000784621422250664,-0.00165878952395326,0.182708104904456
"3","Vanmanenia_aff.Maculata",5.07835319561922e-06,-0.000424569748692427,0.000415742639007899,0.0992458719481233
"3","Vanmanenia_caldwelli",7.86072811325884e-07,-0.000627061265059403,0.000268308019070518,0.121202041737745
"3","Schistura_incerta",1.78307867469657e-06,-0.000228135202089974,0.00016776736870705,0.00801513304896062
"3","Schistura_fasciolata",1.29450072115811e-06,-0.000280865625967408,-0.000169283476513127,0.0150303535876422
"3","Spinibarbus_caldwelli",1.80761845582898e-06,-0.00032678286253468,-0.00356511892488831,0.115684570825781
"3","Acrossocheilus_kreyenbergii",5.93608216785174e-06,-0.000547941926709705,-0.000740248712843061,0.108478808036776
"3","Acrossocheilus_parallens",7.32448845147654e-06,-0.000325102827503143,-0.000522116605809031,0.103701782580293
"3","Cyprinus_rubrofuscus",3.39466972331673e-06,-0.000293313549074414,-0.00261289579095303,0.0454425408930099
"3","Carassius_auratus",3.32119943636786e-05,-4.98046463252022e-05,-0.000496349977489374,0.022486433409
"3","Zacco_aff.Acanthogenys",8.00254987058851e-06,-0.000565970883273648,-0.00064458780943466,0.112632662776787
"3","Opsariichthys_bidens",6.74007810821211e-06,-0.000457258994247423,-0.00187980857559433,0.144162745028837
"3","Mylopharyngodon_piceus",5.84256560636004e-05,0.000313189164500627,0.003018147645518,-0.0308623755928998
"3","Ctenopharyngodon_idella",5.7304933348091e-05,0.000367600102942733,0.00172703487376502,-0.0224747818658155
"3","Squaliobarbus_curriculus",1.08999890953157e-05,0.000431730054168578,0.00124621940024994,-0.00819279731088329
"3","Ochetobius_elongatus",6.5411059272674e-06,0.00015171748868148,0.00180162003058093,-0.0104314616847461
"3","Luciobrama_macrocephalus",8.10888892216229e-06,-5.90782959417613e-05,0.00224359116066364,-0.0047996688845906
"3","Elopichthys_bambusa",9.30658293339539e-05,0.000360351451597574,0.000101396696516209,-0.0497987299721636
"3","Sinibrama_macrops",4.29121517601603e-05,-2.7545976038712e-05,-0.00116221631554869,0.0488995743692939
"3","Pseudolaubuca_sinensis",9.82172928997321e-07,-0.000756707746161378,-0.00262774266738219,0.116151859403442
"3","Toxabramis_swinhonis",4.17226813022489e-05,0.00165560767127376,-0.000851118303676235,-0.0144381868283876
"3","Hemiculter_leucisculus",5.97922855636721e-05,0.00134012288970858,0.000434520109471204,-0.0252540896006117
"3","Hemiculter_bleekeri",0.000127025541739929,-0.000107636034244407,0.00152273423128413,-0.0582045221577427
"3","Hemiculterella_sauvagei",9.59741751280733e-07,-0.000715144116046895,-0.0020261915120976,0.129435122992543
"3","Hemiculterella_wui",2.47321003060256e-06,-0.000558153720502552,-0.00159579858608072,0.107087203553387
"3","Pseudohemiculter_dispar",6.65133498859105e-06,-0.000240845363724818,-0.00335847498840225,0.0322566367450658
"3","Culter_alburnus",5.25460335699688e-06,-0.000515829881587937,-0.0036201931768497,0.0912523083957026
"3","Chanodichthys_erythropterus",7.01746125204035e-05,0.00134534615235238,0.000786579942546162,-0.033584104902209
"3","Chanodichthys_mongolicus",1.03648764457039e-06,-0.000645074037739446,-0.0038061092181183,0.108893093879781
"3","Chanodichthys_dabryi",3.6798765129223e-07,-0.000717717914972771,-0.00348434475487747,0.109739290259696
"3","Parabramis_pekinensis",0.000120529843496565,0.000306364968001405,0.00696574716625187,-0.0588335248047489
"3","Megalobrama_amblycephala",1.50765144231266e-07,-0.00104387419119228,-0.00171973783774171,0.166210936864562
"3","Megalobrama_terminalis",2.69537684912131e-07,-0.0010357160885604,-0.00184591789504163,0.169829423136546
"3","Xenocypris_macrolepis",8.83513556484892e-05,0.000453089190482925,0.00157179520284434,-0.0495840461989658
"3","Xenocypris_davidi",3.19598474869935e-05,0.000234546027826243,0.00184098089548312,-0.0110120931838154
"3","Plagiognathops_microlepis",4.27908343532879e-05,0.00017656744581207,-0.000448723347781566,-0.0218587901399534
"3","Distoechodon_tumirostris",5.6719977676357e-06,-4.31538789311126e-05,0.00142470034476627,0.00782394015152477
"3","Pseudobrama_simoni",3.8743042899536e-05,0.000313440617959571,0.00156357704443744,-0.0228455681520483
"3","Hypophthalmichthys_nobilis",2.30052268189301e-05,0.00054573022737936,0.00243783968869671,-0.00925562775877964
"3","Hypophthalmichthys_molitrix",0.000101400302466378,0.000379542893043872,0.00343278769124444,-0.0508592434196089
"3","Acheilognathus_macropterus",5.74756211590787e-05,0.000270822228530587,-0.00174920837807013,-0.0398050523527615
"3","Acheilognathus_tonkinensis",6.17122780394719e-06,-0.000547556374880021,0.0017279219896178,0.0505798145450207
"3","Acheilognathus_barbatulus",5.28386931819924e-07,-0.00064883048509079,0.00211612094802371,0.0539779426182729
"3","Acheilognathus_polylepis",1.58218693753884e-05,-0.000640336844444367,0.00164576355389223,0.0514087364257705
"3","Acheilognathus_meridianus",2.8037881488796e-06,-0.000508479867373623,0.00218234364119385,0.0506711244233919
"3","Acanthorhodeus_chankaensis",1.88544046396533e-05,0.000382972667610781,0.00234099548684408,-0.0210071538945211
"3","Acheilognathus_barbatus",7.08199905865702e-08,-0.000614381134824482,0.0021436838702289,0.054152311986349
"3","Rhodeus_sinensis",1.12221327999294e-05,0.000605096599020583,0.00170502539195216,-0.0298617612272132
"3","Rhodeus_ocellatus",6.13149153612834e-06,0.000551621254374857,0.00174022723101819,-0.027347844666437
"3","Rhodeus_fangi",6.60450945066728e-06,-0.000512483618259785,0.00140534240050383,0.0542128714678993
"3","Rhodeus_lighti",1.19194261364029e-06,-0.000410964595423169,0.00138850199871077,0.0561991949822014
"3","Hemibarbus_labeo",1.6138087177299e-07,-0.00107936474967535,-0.000774083704531248,0.239647927706392
"3","Hemibarbus_maculatus",1.58036190492721e-07,-0.00113314329636721,-0.0027174095957011,0.262177987499074
"3","Paracanthobrama_guichenoti",9.89073151899442e-06,-0.000150515739822388,-0.00378746502053506,0.186777380879385
"3","Pseudorasbora_parva",1.28541918437756e-05,0.000407639816550065,-0.00152408847963892,0.0263697412980797
"3","Sarcocheilichthys_sinensis",7.1983357988403e-09,-0.00107615208465794,-0.00265071137991757,0.255524713095543
"3","Sarcocheilichthys_parvus",7.80168721761582e-06,-0.000777653940465084,-0.00175279612120383,0.200396282889376
"3","Sarcocheilichthys_nigripinnis",3.34868035571303e-07,-0.000998473939060662,-0.00325755471430267,0.23311525410838
"3","Sarcoheilichthys_vittatus",7.27104626145485e-11,-0.00116667832967343,-0.00202086363770593,0.274060746430224
"3","Sarcoheilichthys_kiangsiensis",8.35988543910771e-07,-0.000966265772208208,-0.00237496288917383,0.202012175229713
"3","Platysmacheilus_longibarbatus",6.74025988436864e-08,-0.00114553700626097,-0.00187297391346342,0.249813461886706
"3","Microphysogobio_chenhsienensis",1.94391421799995e-07,-0.000974735133286275,-0.000719864249649316,0.228737323164578
"3","Squalidus_argentatus",3.25782863267615e-06,-0.000405248882537401,-0.0033995835317453,0.0391661648517267
"3","Squalidus_wolterstorffi",1.37059222028424e-07,-0.000565546958045504,-0.00357929075039576,0.0374555484098078
"3","Coreius_heterodon",3.32123579159917e-05,0.000467436081161732,-9.68011496921273e-05,0.0205672642890704
"3","Rhinogobio_typus",8.53575023503352e-05,0.000457880165199431,0.00154282700194952,-0.0486358095497081
"3","Abbottina_rivularis",5.25013529906922e-05,0.00108873369030249,-0.000450231092110731,-0.0228733705994326
"3","Microphysogobio_microstomus",2.77892117066543e-06,-0.000833819026920646,-0.000249499832125188,0.215987597775338
"3","Microphysogobio_zhangi",1.03686210345285e-05,-0.000558484168692475,-0.00171122091626219,0.188340705557885
"3","Pseudogobio_vaillanti",6.28981856847152e-07,-0.000941211625635319,-0.000700700364804852,0.178495496538991
"3","Saurogobio_dumerili",2.19222044782864e-07,-0.00103031539034049,-0.00174218116457958,0.255800423172976
"3","Saurogobio_dabryi",3.40827021534878e-05,4.22044327348936e-05,-0.000216863945241674,-0.0128428855717146
"3","Saurogobio_xiangjiangensis",8.12175867404507e-08,-0.0010368751764363,-0.000295100408993942,0.239111797267844
"3","Gobiobotia_meridionalis",1.76977266003811e-07,-0.00119601525151941,-0.00122567773020144,0.27813222670184
"3","Gobiobotia_tungi",8.80887254575255e-08,-0.00113409202774195,-0.000558132016413526,0.258783614903177
"3","Tachysurus_sinensis",7.38731029117551e-06,0.000423669910410929,0.000701389282126597,-0.0217854343066435
"3","Tachysurus_eupogon",2.12532682222325e-07,-0.000773672741823495,-0.0010168973408734,0.0932903582979296
"3","Tachysurus_vachellii",4.85451403646033e-07,-0.000774272599373182,-0.00069275071497743,0.0879272077087698
"3","Tachysurus_nitidus",2.49906587110829e-05,0.000668616493334384,0.000995074953346942,-0.0289027610652344
"3","Tachysurus_dumerili",2.17971424825893e-05,0.000866898950059258,0.000913116915302714,-0.0158998360092113
"3","Tachysurus_crassilabris",6.18038932223662e-10,-0.000826912387382084,-0.000704068265040991,0.0922340957209435
"3","Tachysurus_torosilabris",4.90420436661111e-05,0.000316359552461676,-0.000495302282698007,0.0132939721793441
"3","Tachysurus_analis",4.31289380044456e-06,-0.000829664152053489,-0.000464367604925742,0.0875274740428971
"3","Tachysurus_ussuriensi",6.87113871707483e-09,-0.000901101203626131,-0.000491661811324651,0.104157285483557
"3","Tachysurus_aff.Truncatus",2.32934874479654e-05,-0.000570856658717811,-0.00027184051191409,0.074805934946383
"3","Tachysurus_ondan",2.16968020441813e-06,-0.000675635320699586,-0.00116073831196073,0.0870345778985344
"3","Hemibagrus_macropterus",2.185389299866e-05,0.000338482816757468,0.0006009701873535,0.0481520652699547
"3","Glyptothorax_sinensis",8.38070608007739e-05,0.000306669450635455,-0.00854282910581261,-0.0355694358155993
"3","Liobagrus_anguillicauda",4.31049799070141e-05,0.000458876794744323,-0.00190221052254402,-0.00391705125264252
"3","Silurus_asotus",6.86383131558207e-06,-0.000227250615709551,-0.00282346157735247,0.108735632481115
"3","Silurus_meridionalis",4.0801730582773e-05,0.000964942983272321,-0.00065504307326536,-0.0045114840542535
"3","Clarias_fuscus",2.92309874698382e-05,0.00064751743188568,-0.00015671626385938,0.0173283255589194
"3","Neosalanx_tangkahkeii",6.20420563426602e-05,0.000917301469302523,0.00183279269531333,-0.027891713290888
"3","Hemisalanx_brachyrostralis",3.66827192308902e-05,4.13612412391018e-05,0.000443271261190925,-0.0175221959285157
"3","Hyporhamphus_intermedius",0.000117137064245276,0.000244633020643814,0.00373049650323309,-0.0546595208612786
"3","Oryzias_sinensis",4.26537387760282e-05,-0.000107275120764416,0.000407526993842278,0.0350104593364158
"3","Monopterus_albus",8.55816687065759e-05,0.000494115376427184,0.00123733099990686,-0.0414960088405181
"3","Sinobdella_sinensis",1.16805722667141e-06,-0.000949241416695834,-0.00210590340121741,0.226298753500213
"3","Siniperca_roulei",2.29219733392364e-07,-0.000217780285080793,0.00116400546103046,0.00460304139565615
"3","Siniperca_chuatsi",2.14430061744252e-05,-0.000179760530757689,0.00159085287505167,-0.00215114944957584
"3","Siniperca_knerii",3.07900815644506e-05,0.000221488709978901,0.00177598667199474,-0.029899937106963
"3","Siniperca_scherzeri",5.45689840608308e-05,0.00039569609154716,0.00217214441753777,-0.0326628277020919
"3","Siniperca_obscura",2.1878032872248e-05,-9.42969476298017e-05,0.00104125225101048,-0.00313317492690501
"3","Siniperca_undulata",4.17608906503529e-06,-7.74931074142837e-05,0.000323835563578179,0.0104395143736795
"3","Odontobutis_sinensis",6.2447380816505e-07,-0.000998240149692242,-0.00169920710686855,0.249843114540706
"3","Micropercops_cinctus",9.29785040683539e-07,-0.000865203380134183,-0.000697240967262869,0.219783800756511
"3","Rhinogobius_similis",3.67013331093195e-06,-0.000381284759361111,0.00140294255475559,0.100299204763789
"3","Rhinogobius_cliffordpopei",2.65219410537453e-05,9.53243170466189e-05,-0.000519859202368633,0.0463750903657196
"3","Macropodus_ocellatus",0.000107577310752103,0.000451815293729951,-0.000244189490881563,-0.0525339690222282
"3","Macropodus_opercularis",0.000136080321070244,-0.000551179336859053,0.00437423133007864,-0.0599393925630309
"3","Channa_orientalis",0.000133241777320235,-0.000315056016314152,0.00295872913970385,-0.0598207999482554
"3","Channa_maculata",1.01928071359266e-05,0.00062822392902051,0.00148617749701951,-0.0255535818138188
"3","Channa_asiatica",1.64217306919584e-05,0.000327565790793849,0.00103486673276931,-0.0249845425797801
"4","Anguilla_japonica",0.000139983018795849,-0.000684865387055478,-0.00356019004138175,-0.0703263126271541
"4","Tenualosa_reevesii",2.56045895021689e-05,0.00134478122031495,-0.00141478431362418,-0.0393772339844656
"4","Coilia_nasus",6.19532768678078e-05,0.000420918090027589,0.00373333467148906,-0.0435401272162999
"4","Coilia_brachygnathus",8.56860082204277e-06,0.000313497184673495,-0.00110581281201072,-0.0320906602534077
"4","Myxocyprinus_asiaticus",1.50357965640625e-06,-0.000748070195840667,-0.00158940943561137,0.181906794662625
"4","Lepturichthys_fimbriatus",2.96840463623894e-07,-0.000759489335396213,-0.00089394836213641,0.0933631747611976
"4","Leptobotia_taeniops",5.34997039976212e-05,0.00053760129308883,-0.000425393269820273,-0.00508556330756704
"4","Parabotia_fasciatus",7.19306429030074e-06,0.000303117928897867,-0.000611153591038249,-0.0335788605198015
"4","Parabotia_banarescui",1.04215906065432e-06,-0.000728852053752671,-0.000968238185027337,0.0935483855981918
"4","Parabotia_lijiangensis",5.82083608460768e-07,-0.000666484448946625,-0.00114801912355811,0.0925653045573487
"4","Parabotia_kiangsiensis",7.23505458246065e-07,-0.000628400809286445,-0.00167453539693174,0.0839526388265899
"4","Cobitis_sinensis",5.39733399510924e-06,-0.000639403945461692,-3.44509324019526e-05,0.180189705977439
"4","Cobitis_macrostigma",3.13352646131345e-05,0.000490256778981846,-0.000589996120376801,0.0438176915495649
"4","Cobitis_crassicauda",0,-0.000955879653544323,-0.000864632192867809,0.252255225955397
"4","Cobitis_fasciola",1.06263069140345e-05,-0.000473131968977636,0.000233313959685066,0.160505449381814
"4","Cobitis_stenocauda",2.06134161512245e-08,-0.000910863131867001,-0.00125245625013914,0.250138572793979
"4","Cobitis_xinjiangensis",6.84569005515974e-08,-0.000852067343637186,5.48550603703957e-05,0.218579013472565
"4","Misgurnus_anguillicaudatus",6.46723209725101e-07,-0.000890666476475621,-0.00127582898336531,0.246776349432542
"4","Misgurnus_dabryanus",2.67783181449242e-05,0.00120233779844087,-0.000704839415459624,-0.0354517454902474
"4","Pseudogastromyzon_fasciatus",1.18935412117122e-05,-6.83653513305904e-06,0.00095230936819779,-0.0106669412741276
"4","Pseudogastromyzon_changtingensis",1.1884888666661e-06,-7.20725083261931e-05,0.00189200516773014,-0.00413721933433031
"4","Spinibarbus_caldwelli",1.12315851600693e-06,-0.000572302902057786,-0.00268840966825756,0.158797197881503
"4","Acrossocheilus_kreyenbergii",4.18972227677551e-06,-0.000538618156142312,-0.000331793836347738,0.109671027752956
"4","Acrossocheilus_parallens",2.50102178255262e-06,-0.000442966312632742,-0.000114733651082166,0.0950895908705292
"4","Onychostoma_virgulatum",5.38384620429424e-07,-0.000825976017015562,-0.00175625101585675,0.209514702294097
"4","Onychostoma_brevibarba",3.97362678188507e-08,-0.000928819098889921,-0.00234397034056555,0.221895202759708
"4","Onychostoma_lini",3.97906188896551e-05,0.000598268429044591,-0.000337319316341067,-0.0061786847710863
"4","Folifer_brevifilis",9.48893350258642e-06,7.44216832301303e-05,-0.000471326652450754,0.0110758848300367
"4","Cyprinus_rubrofuscus",1.53262748622076e-06,-0.00024669395038901,-0.00200052558693409,0.0234061320795487
"4","Carassius_auratus",1.46049870730713e-05,-1.20768995240939e-05,-0.000161886502079156,0.0108353751502666
"4","Zacco_aff.Acanthogenys",8.19846821210341e-06,-0.000337544078714225,-0.000315491561071468,0.105275063012996
"4","Opsariichthys_bidens",1.12934981189856e-05,-0.000186117244445283,-0.00133143977456263,0.136903517343871
"4","Mylopharyngodon_piceus",3.69547654267625e-05,0.000782362485146293,0.00182149397981068,-0.038773222892944
"4","Ctenopharyngodon_idella",6.25320885054509e-05,0.000527990843781634,0.00204296311127961,-0.0453035656952299
"4","Squaliobarbus_curriculus",1.47591696090454e-05,0.000682915139131324,0.00141111606192224,-0.0322501899608092
"4","Ochetobius_elongatus",5.4680812752332e-06,0.000239410879485147,0.000898896159736706,-0.0253833330563413
"4","Luciobrama_macrocephalus",8.09132934544088e-06,9.64538223330869e-05,0.00160134788144539,-0.0236579632892351
"4","Elopichthys_bambusa",9.30658293339539e-05,0.000356666823706553,-0.00030332869339722,-0.0616531574703583
"4","Sinibrama_macrops",5.09318612999258e-05,4.93785189750184e-05,-0.000880046346095842,0.039177794997526
"4","Pseudolaubuca_sinensis",9.41127872851408e-07,-0.000605674575519799,-0.00175905003544374,0.125870985957063
"4","Pseudolaubuca_engraulis",7.05255132129813e-06,0.000342652953255973,-0.00225176691947282,-0.0119549878071084
"4","Toxabramis_swinhonis",4.10785029587153e-05,0.00149942677695364,-0.000337795818110109,-0.0247895158813503
"4","Hemiculter_leucisculus",2.92456022728237e-05,0.000601872875985676,-0.000204538901663498,-0.0273819704864202
"4","Hemiculter_bleekeri",0.000126561467212292,-0.000137374497056142,0.000878107449529986,-0.0686058749470853
"4","Hemiculterella_sauvagei",1.1569688811227e-06,-0.000574346297313455,-0.00130618536401761,0.144237160489258
"4","Pseudohemiculter_dispar",5.3236419412494e-06,-0.000235475111992234,-0.00242109387999034,0.0260222275972133
"4","Pseudohemiculter_hainanensis",4.51604683298961e-07,-0.000624873459649289,-0.00192832274477794,0.133818423378779
"4","Culter_alburnus",3.89408153578476e-06,-0.000497599423497697,-0.00253898070168945,0.0968170940503956
"4","Chanodichthys_erythropterus",3.7622720091571e-05,0.00135022788747063,-0.00113341902696407,-0.03117666043231
"4","Chanodichthys_mongolicus",5.87864090238625e-07,-0.000623564357672912,-0.00268218830051625,0.115739083598571
"4","Chanodichthys_oxycephalus",1.35826779687107e-06,-0.000533004124593006,-0.00232751415587207,0.101160723844583
"4","Chanodichthys_dabryi",4.46078688140255e-08,-0.000651145031102918,-0.00243643204681177,0.11827796946142
"4","Parabramis_pekinensis",0.000119262027515186,0.000269352505625986,0.00678536539822894,-0.0687872806265766
"4","Megalobrama_amblycephala",2.13586983930236e-07,-0.000829490952013512,-0.00112151547520456,0.172755130002477
"4","Megalobrama_terminalis",1.87302151695077e-07,-0.00085318601825346,-0.00121531459841873,0.181358035010833
"4","Xenocypris_macrolepis",8.85393485495791e-05,0.000391729253080564,0.00129146728761731,-0.061480877883886
"4","Xenocypris_davidi",4.0205068526558e-05,0.000377022767184321,0.0027479643994146,-0.0378258201904469
"4","Plagiognathops_microlepis",4.21126275132507e-05,0.000280010367919026,-0.00036414399762541,-0.0413400138176439
"4","Distoechodon_tumirostris",1.91927264221988e-05,0.000382873515797466,0.00127315318010779,-0.0216129251467709
"4","Pseudobrama_simoni",3.8743042899536e-05,0.000404945803808621,0.00159179680354671,-0.0401720528377005
"4","Hypophthalmichthys_nobilis",2.14005432642583e-05,0.00072947660402195,0.00174686397870194,-0.0269296282470073
"4","Hypophthalmichthys_molitrix",0.000101400302466378,0.000351966606594423,0.00378464258867217,-0.0625394437085802
"4","Acheilognathus_macropterus",5.74756211590787e-05,0.0003203063304833,-0.00240530062041866,-0.0533012983170007
"4","Acheilognathus_tonkinensis",6.17122780394719e-06,-0.000401059347389321,0.00161189290271557,0.0222200411587856
"4","Acheilognathus_barbatulus",5.28386931819924e-07,-0.000472383175165236,0.00193155893648378,0.0250488159281037
"4","Acheilognathus_polylepis",1.58218693753884e-05,-0.000485534416849953,0.00154779659057147,0.022923344920768
"4","Acheilognathus_meridianus",2.8037881488796e-06,-0.000340572939421246,0.00198979305379654,0.0222958010813894
"4","Acanthorhodeus_chankaensis",1.88544046396533e-05,0.000488316720028026,0.00226299188122125,-0.0375916260340432
"4","Acheilognathus_barbatus",7.08199905865702e-08,-0.000436804397034529,0.00194403965294265,0.0251906113399318
"4","Rhodeus_sinensis",1.11705810819357e-05,0.000687480642427185,0.00186450478367106,-0.0448702454050434
"4","Rhodeus_ocellatus",6.13149153612834e-06,0.000618935219054317,0.00186256487584047,-0.0428065111594442
"4","Rhodeus_fangi",6.60029224383564e-06,-0.00034245993721016,0.00133258892901078,0.0253397792135708
"4","Rhodeus_lighti",1.257927358463e-06,-0.000249621711808701,0.00130798241918317,0.0270571813768044
"4","Hemibarbus_labeo",2.02135086068445e-08,-0.000976095147020128,-0.000561064320807936,0.281718295485303
"4","Hemibarbus_maculatus",1.18881606374787e-07,-0.000971117027199653,-0.00210949284844608,0.312260605151712
"4","Paracanthobrama_guichenoti",9.06884880483087e-06,-0.000195123066550451,-0.00286805946353275,0.206981274532327
"4","Pseudorasbora_parva",1.53159499765163e-05,0.000325899636070048,-0.000853148114766777,0.0139201795470054
"4","Pseudorasbora_elongata",1.72560105399977e-06,-0.00077053512895775,-0.00130475015795017,0.168925269406783
"4","Sarcocheilichthys_sinensis",1.99953772190008e-09,-0.000941746156998158,-0.00201273393330559,0.262642814188126
"4","Sarcocheilichthys_parvus",6.41528047171292e-06,-0.000687193994183044,-0.00129044127000799,0.206267927341569
"4","Sarcocheilichthys_nigripinnis",1.23607786444732e-07,-0.000936050548938916,-0.00245544116405472,0.249025875780955
"4","Sarcoheilichthys_kiangsiensis",0,-0.000913613110324396,-0.00173186542625248,0.21380550078652
"4","Platysmacheilus_longibarbatus",5.42056498791459e-08,-0.000995700373270569,-0.00143382341656684,0.309968910455385
"4","Microphysogobio_chenhsienensis",6.00770197352707e-07,-0.000757429771202744,-0.000532096907937096,0.244499620226883
"4","Squalidus_argentatus",2.94397392080045e-06,-0.000282997659366457,-0.00255381523464793,0.0240514798722771
"4","Squalidus_wolterstorffi",1.08520365452214e-07,-0.000471828868769897,-0.00261822475569673,0.0295339239682679
"4","Rhinogobio_typus",8.27148769418407e-05,0.000259286996644958,0.00128701596418401,-0.0498959937980299
"4","Rhinogobio_cylindricus",5.78079806836898e-05,1.85834479771163e-06,-0.0010729206909843,-0.00905336778679988
"4","Abbottina_rivularis",7.06926745665321e-05,0.0013173124247593,-0.000388757664517958,-0.0556826804996184
"4","Microphysogobio_tungtingensis",1.1670029249635e-08,-0.000862712678117217,-0.000638264909973985,0.230074824353396
"4","Microphysogobio_zhangi",2.31055672573381e-06,-0.000645932125673765,-0.00126839595919237,0.21666142515366
"4","Microphysogobio_bicolor",4.94060322419595e-06,-0.000696565465053089,-0.000727655029169383,0.186995156606992
"4","Pseudogobio_vaillanti",3.12582278779944e-07,-0.000941624522730056,-0.000495095384806854,0.235203807253209
"4","Saurogobio_dumerili",8.09885487832148e-07,-0.000821596779673472,-0.00134652531700585,0.276208279631899
"4","Saurogobio_dabryi",6.44817468499974e-05,0.00103214310419536,-0.00115744645201354,-0.0473788666723625
"4","Saurogobio_gymnocheilus",5.92877476635898e-06,0.000319651389744269,-0.000732659195178065,-0.0333943353554602
